mapping_id,phase,category,asis_class,asis_function,asis_signature,asis_file,asis_location,asis_line,tobe_class,tobe_function,tobe_location,porting_method,status,notes
AFM-01086,Phase 4+,선택/Choice,SelectAttackEffect,SetWithoutTap,public void SetWithoutTap(),SelectAttackEffect.cs,DCGO/Assets/Scripts/Script/SelectAttackEffect.cs,45,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01087,Phase 4+,선택/Choice,SelectAttackEffect,SetIsVortex,public void SetIsVortex(),SelectAttackEffect.cs,DCGO/Assets/Scripts/Script/SelectAttackEffect.cs,50,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01088,Phase 4+,선택/Choice,SelectAttackEffect,SetBeforeOnAttackCoroutine,public void SetBeforeOnAttackCoroutine(Func<IEnumerator> beforeOnAttackCoroutine),SelectAttackEffect.cs,DCGO/Assets/Scripts/Script/SelectAttackEffect.cs,55,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01089,Phase 4+,선택/Choice,SelectAttackEffect,SetAfterOnAttackCoroutine,public void SetAfterOnAttackCoroutine(Func<IEnumerator> afterOnAttackCoroutine),SelectAttackEffect.cs,DCGO/Assets/Scripts/Script/SelectAttackEffect.cs,60,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01090,Phase 4+,선택/Choice,SelectAttackEffect,CanAttackDigimon,public bool CanAttackDigimon(),SelectAttackEffect.cs,DCGO/Assets/Scripts/Script/SelectAttackEffect.cs,112,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01091,Phase 4+,선택/Choice,SelectAttackEffect,active,public bool active(),SelectAttackEffect.cs,DCGO/Assets/Scripts/Script/SelectAttackEffect.cs,160,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01092,Phase 1,Choice And UI Selection Mapping,SelectAttackEffect,Activate,public IEnumerator Activate(),SelectAttackEffect.cs,DCGO/Assets/Scripts/Script/SelectAttackEffect.cs,202,IChoiceProvider,IChoiceProvider.ChooseAsync(...),src/HeadlessDCGO.Engine/Headless/Choices/IChoiceProvider.cs,역할기반_재설계,PORTED,UI wait/click/RPC becomes deterministic provider call.
AFM-01093,Phase 4+,선택/Choice,SelectAttackEffect,SetAttackTarget,"public void SetAttackTarget(int playerID, bool isTurnPlayer, int permanentIndex)",SelectAttackEffect.cs,DCGO/Assets/Scripts/Script/SelectAttackEffect.cs,554,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01094,Phase 4+,선택/Choice,SelectBattleDeck,OnClickEditDeckButton,public void OnClickEditDeckButton(),SelectBattleDeck.cs,DCGO/Assets/Scripts/Script/SelectBattleDeck.cs,39,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01095,Phase 4+,선택/Choice,SelectBattleDeck,SetSelectDeckButton,public void SetSelectDeckButton(),SelectBattleDeck.cs,DCGO/Assets/Scripts/Script/SelectBattleDeck.cs,52,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01096,Phase 4+,선택/Choice,SelectBattleDeck,OnClickSelectButton_RandomMatch,public void OnClickSelectButton_RandomMatch(),SelectBattleDeck.cs,DCGO/Assets/Scripts/Script/SelectBattleDeck.cs,69,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01097,Phase 4+,선택/Choice,SelectBattleDeck,OnClickSelectButton_BotMatch,public void OnClickSelectButton_BotMatch(),SelectBattleDeck.cs,DCGO/Assets/Scripts/Script/SelectBattleDeck.cs,83,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01098,Phase 4+,선택/Choice,SelectBattleDeck,OnClickSelectButton_RoomMatchCoroutine,public IEnumerator OnClickSelectButton_RoomMatchCoroutine(),SelectBattleDeck.cs,DCGO/Assets/Scripts/Script/SelectBattleDeck.cs,95,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01099,Phase 4+,선택/Choice,SelectBattleDeck,Off,public void Off(),SelectBattleDeck.cs,DCGO/Assets/Scripts/Script/SelectBattleDeck.cs,118,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01100,Phase 4+,선택/Choice,SelectBattleDeck,SetUpSelectBattleDeck,"public async void SetUpSelectBattleDeck(UnityAction OnClickSelectButtonAction, int defaulSelectDeckIndex)",SelectBattleDeck.cs,DCGO/Assets/Scripts/Script/SelectBattleDeck.cs,135,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01101,Phase 4+,선택/Choice,SelectBattleDeck,Close,public void Close(),SelectBattleDeck.cs,DCGO/Assets/Scripts/Script/SelectBattleDeck.cs,217,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01102,Phase 4+,선택/Choice,SelectBattleDeck,Close_,public void Close_(bool playSE),SelectBattleDeck.cs,DCGO/Assets/Scripts/Script/SelectBattleDeck.cs,222,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01103,Phase 4+,선택/Choice,SelectBattleDeck,ResetDeckInfoPanel,public void ResetDeckInfoPanel(),SelectBattleDeck.cs,DCGO/Assets/Scripts/Script/SelectBattleDeck.cs,233,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01104,Phase 4+,선택/Choice,SelectBattleDeck,SetDeckList,public IEnumerator SetDeckList(bool open),SelectBattleDeck.cs,DCGO/Assets/Scripts/Script/SelectBattleDeck.cs,238,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01105,Phase 4+,선택/Choice,SelectBattleMode,OffSelectBattleMode,public void OffSelectBattleMode(),SelectBattleMode.cs,DCGO/Assets/Scripts/Script/SelectBattleMode.cs,31,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01106,Phase 4+,선택/Choice,SelectBattleMode,Off,public void Off(),SelectBattleMode.cs,DCGO/Assets/Scripts/Script/SelectBattleMode.cs,36,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01107,Phase 4+,선택/Choice,SelectBattleMode,SetUpSelectBattleMode,public void SetUpSelectBattleMode(),SelectBattleMode.cs,DCGO/Assets/Scripts/Script/SelectBattleMode.cs,43,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01108,Phase 4+,선택/Choice,SelectBattleMode,SetUpSelectBattleModeCoroutine,public IEnumerator SetUpSelectBattleModeCoroutine(),SelectBattleMode.cs,DCGO/Assets/Scripts/Script/SelectBattleMode.cs,53,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01109,Phase 4+,선택/Choice,SelectBattleMode,StartSelectBattleMode,public void StartSelectBattleMode(),SelectBattleMode.cs,DCGO/Assets/Scripts/Script/SelectBattleMode.cs,74,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01110,Phase 4+,선택/Choice,SelectBattleMode,StartSelectRoomMatch,public void StartSelectRoomMatch(),SelectBattleMode.cs,DCGO/Assets/Scripts/Script/SelectBattleMode.cs,179,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01111,Phase 4+,선택/Choice,SelectBattleMode,OnClickCloseEnterRoomWindow,public void OnClickCloseEnterRoomWindow(),SelectBattleMode.cs,DCGO/Assets/Scripts/Script/SelectBattleMode.cs,243,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01112,Phase 4+,선택/Choice,SelectBattleMode,OnClickCloseSelectRoomMatchWindow,public void OnClickCloseSelectRoomMatchWindow(),SelectBattleMode.cs,DCGO/Assets/Scripts/Script/SelectBattleMode.cs,255,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01113,Phase 4+,선택/Choice,SelectBattleMode,OnClickSelectBattleModeWindow,public void OnClickSelectBattleModeWindow(),SelectBattleMode.cs,DCGO/Assets/Scripts/Script/SelectBattleMode.cs,268,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01114,Phase 4+,선택/Choice,SelectBurstDigivolutionEffect,SelectWheterToBurst,public IEnumerator SelectWheterToBurst(),SelectBurstDigivolutionEffect.cs,DCGO/Assets/Scripts/Script/SelectBurstDigivolutionEffect.cs,52,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01115,Phase 4+,선택/Choice,SelectBurstDigivolutionEffect,SelectTamer,public IEnumerator SelectTamer(),SelectBurstDigivolutionEffect.cs,DCGO/Assets/Scripts/Script/SelectBurstDigivolutionEffect.cs,107,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01116,Phase 4+,선택/Choice,SelectBurstDigivolutionEffect,BounceTamer,public IEnumerator BounceTamer(Permanent tamer),SelectBurstDigivolutionEffect.cs,DCGO/Assets/Scripts/Script/SelectBurstDigivolutionEffect.cs,222,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01117,Phase 4+,선택/Choice,SelectBurstDigivolutionEffect,AddTrashTopCardAtTurnEnd,public void AddTrashTopCardAtTurnEnd(Permanent permanent),SelectBurstDigivolutionEffect.cs,DCGO/Assets/Scripts/Script/SelectBurstDigivolutionEffect.cs,249,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01118,Phase 1,선택/Choice,SelectCardEffect,SetUp,public void SetUp(,SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,10,ChoiceRequest,constructor,src/HeadlessDCGO.Engine/Headless/Choices/ChoiceRequest.cs,직접포팅,PORTED,선택 요청 모델
AFM-01119,Phase 4+,선택/Choice,SelectCardEffect,SetIsLocal,public void SetIsLocal(),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,65,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01120,Phase 4+,선택/Choice,SelectCardEffect,SetIsDeckBottom,public void SetIsDeckBottom(),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,70,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01121,Phase 4+,선택/Choice,SelectCardEffect,SetIsDeckTop,public void SetIsDeckTop(),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,75,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01122,Phase 4+,선택/Choice,SelectCardEffect,SetNotShowCard,public void SetNotShowCard(),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,80,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01123,Phase 4+,선택/Choice,SelectCardEffect,SetNotAddLog,public void SetNotAddLog(),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,85,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01124,Phase 4+,선택/Choice,SelectCardEffect,SetDigiXros,public void SetDigiXros(),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,90,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01125,Phase 4+,선택/Choice,SelectCardEffect,SetAssembly,public void SetAssembly(),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,95,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01126,Phase 4+,선택/Choice,SelectCardEffect,SetIsSecurity,public void SetIsSecurity(),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,100,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01127,Phase 4+,선택/Choice,SelectCardEffect,SetUseFaceDown,public void SetUseFaceDown(),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,105,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01128,Phase 4+,선택/Choice,SelectCardEffect,SetUpSkillInfos,public void SetUpSkillInfos(List<SkillInfo> skillInfos),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,109,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01129,Phase 4+,선택/Choice,SelectCardEffect,SetReducedCostTuple,"public void SetReducedCostTuple((int reduceCost, Func<CardSource, bool> reduceCostCardCondition)? reduceCostTuple)",SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,114,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01130,Phase 4+,선택/Choice,SelectCardEffect,SetFixedCostTuple,"public void SetFixedCostTuple((int fixedCost, Func<CardSource, bool> fixedCostCardCondition)? fixedCostTuple)",SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,119,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01131,Phase 4+,선택/Choice,SelectCardEffect,SetUpCustomMessage,"public void SetUpCustomMessage(string CustomMessage, string CustomMessage_Enemy)",SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,124,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01132,Phase 4+,선택/Choice,SelectCardEffect,SetUpCustomMessage_ShowCard,public void SetUpCustomMessage_ShowCard(string CustomMessage_ShowCard),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,130,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01133,Phase 4+,선택/Choice,SelectCardEffect,SetUpCustomCountText,public void SetUpCustomCountText(string CustomCountText),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,135,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01134,Phase 4+,선택/Choice,SelectCardEffect,SetShowReverseCard,public void SetShowReverseCard(),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,140,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01135,Phase 4+,선택/Choice,SelectCardEffect,SetUpAfterSelectIndexCoroutine,"public void SetUpAfterSelectIndexCoroutine(Func<List<int>, IEnumerator> AfterSelectIndexCoroutine)",SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,224,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01136,Phase 4+,선택/Choice,SelectCardEffect,RootCardList,public virtual List<CardSource> RootCardList(),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,229,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01137,Phase 4+,선택/Choice,SelectCardEffect,active,public bool active(),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,303,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01138,Phase 1,선택/Choice,SelectCardEffect,Activate,public virtual IEnumerator Activate(),SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,332,IChoiceProvider,ChooseAsync,src/HeadlessDCGO.Engine/Headless/Choices/IChoiceProvider.cs,직접포팅,PORTED,UI→deterministic choice
AFM-01139,Phase 4+,선택/Choice,SelectCardEffect,SetTargetCardAndIndicies,"public void SetTargetCardAndIndicies(int playerID, int[] CardIDs, int[] Indicies)",SelectCardEffect.cs,DCGO/Assets/Scripts/Script/SelectCardEffect.cs,1014,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01140,N/A,UI/클라이언트,SelectCardPanel,SetIsEndSelection,public void SetIsEndSelection(bool isEndSelection),SelectCardPanel.cs,DCGO/Assets/Scripts/Script/SelectCardPanel.cs,74,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01141,N/A,UI/클라이언트,SelectCardPanel,OpenSelectCardPanel,"public IEnumerator OpenSelectCardPanel(string Message, List<CardSource> RootCardSources, Func<CardSource, bool> _CanTargetCondition, Func<List<CardSource>, CardSource, bool> _CanTargetCondition_ByPreSelecetedList, Func<List<CardSource>, bool> _CanEndSelectCondition, int _MaxCount, bool _CanEndNotMax, Func<bool> _CanNoSelect, bool CanLookReverseCard, List<SkillInfo> skillInfos, SelectCardEffect.Root root, bool isCenter = false, CardSource[][] evoRootsArray = null, List<string> titleStrings = null)",SelectCardPanel.cs,DCGO/Assets/Scripts/Script/SelectCardPanel.cs,81,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01142,N/A,UI/클라이언트,SelectCardPanel,OpenSelectCardPanel,"public IEnumerator OpenSelectCardPanel(string Message, string NotSelectButtonMessage, string EndSelectButtonMessage, UnityAction _OnClickNotSelectButtonAction, UnityAction _OnClickEndSelectButtonAction, List<CardSource> RootCardSources, Func<CardSource, bool> _CanTargetCondition, Func<List<CardSource>, CardSource, bool> _CanTargetCondition_ByPreSelecetedList, Func<List<CardSource>, bool> _CanEndSelectCondition, int _MaxCount, bool _CanEndNotMax, Func<bool> _CanNoSelect, bool CanLookReverseCard, List<SkillInfo> skillInfos, SelectCardEffect.Root root, bool isCenter = false, CardSource[][] evoRootsArray = null, List<string> titleStrings = null)",SelectCardPanel.cs,DCGO/Assets/Scripts/Script/SelectCardPanel.cs,87,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01143,N/A,UI/클라이언트,SelectCardPanel,OnClickHandCard,public void OnClickHandCard(HandCard handCard),SelectCardPanel.cs,DCGO/Assets/Scripts/Script/SelectCardPanel.cs,439,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01144,N/A,UI/클라이언트,SelectCardPanel,CheckSelection,public void CheckSelection(),SelectCardPanel.cs,DCGO/Assets/Scripts/Script/SelectCardPanel.cs,504,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01145,N/A,UI/클라이언트,SelectCardPanel,CloseSelectCardPanel,public void CloseSelectCardPanel(),SelectCardPanel.cs,DCGO/Assets/Scripts/Script/SelectCardPanel.cs,605,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01146,N/A,UI/클라이언트,SelectCardPanel,OnClickNotSelectButton,public void OnClickNotSelectButton(),SelectCardPanel.cs,DCGO/Assets/Scripts/Script/SelectCardPanel.cs,614,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01147,N/A,UI/클라이언트,SelectCardPanel,OnClickEndSelectButton,public void OnClickEndSelectButton(),SelectCardPanel.cs,DCGO/Assets/Scripts/Script/SelectCardPanel.cs,628,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01148,N/A,UI/클라이언트,SelectCardPanel,OnClickReturnToSelectCardButton,public void OnClickReturnToSelectCardButton(),SelectCardPanel.cs,DCGO/Assets/Scripts/Script/SelectCardPanel.cs,674,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01149,N/A,UI/클라이언트,SelectCardPanel,OnClickCheckFieldButton,public void OnClickCheckFieldButton(),SelectCardPanel.cs,DCGO/Assets/Scripts/Script/SelectCardPanel.cs,680,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01150,Phase 4+,선택/Choice,SelectCommand,OpenSelectCommandButton,"public void OpenSelectCommandButton(string _text, UnityAction OnClickAction, int ButtonIndex)",SelectCommand.cs,DCGO/Assets/Scripts/Script/SelectCommand.cs,15,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01151,Phase 4+,선택/Choice,SelectCommand,CloseSelectCommandButton,public void CloseSelectCommandButton(),SelectCommand.cs,DCGO/Assets/Scripts/Script/SelectCommand.cs,38,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01152,Phase 4+,선택/Choice,SelectCommand,OnClick,public void OnClick(),SelectCommand.cs,DCGO/Assets/Scripts/Script/SelectCommand.cs,43,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01153,N/A,UI/클라이언트,SelectCommandPanel,SetUpCommandButton,public Coroutine SetUpCommandButton(List<Command_SelectCommand> commands),SelectCommandPanel.cs,DCGO/Assets/Scripts/Script/SelectCommandPanel.cs,17,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01154,N/A,UI/클라이언트,SelectCommandPanel,CloseSelectCommandPanel,public void CloseSelectCommandPanel(),SelectCommandPanel.cs,DCGO/Assets/Scripts/Script/SelectCommandPanel.cs,82,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01155,N/A,UI/클라이언트,SelectCommandPanel,Off,public void Off(),SelectCommandPanel.cs,DCGO/Assets/Scripts/Script/SelectCommandPanel.cs,94,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01156,N/A,UI/클라이언트,SelectCommandPanel,Off,public void Off(bool returnDefaultPos),SelectCommandPanel.cs,DCGO/Assets/Scripts/Script/SelectCommandPanel.cs,99,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-01157,Phase 4+,선택/Choice,SelectCountEffect,SetCandidates,public void SetCandidates(List<int> candidates),SelectCountEffect.cs,DCGO/Assets/Scripts/Script/SelectCountEffect.cs,33,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01158,Phase 4+,선택/Choice,SelectCountEffect,SetPreferMin,public void SetPreferMin(bool preferMin),SelectCountEffect.cs,DCGO/Assets/Scripts/Script/SelectCountEffect.cs,38,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01159,Phase 4+,선택/Choice,SelectCountEffect,SetIsDigivolutionCost,public void SetIsDigivolutionCost(bool isDigivolutionCost),SelectCountEffect.cs,DCGO/Assets/Scripts/Script/SelectCountEffect.cs,43,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01160,Phase 1,Choice And UI Selection Mapping,SelectCountEffect,Activate,public IEnumerator Activate(),SelectCountEffect.cs,DCGO/Assets/Scripts/Script/SelectCountEffect.cs,60,IChoiceProvider,IChoiceProvider.ChooseAsync(...),src/HeadlessDCGO.Engine/Headless/Choices/IChoiceProvider.cs,역할기반_재설계,PORTED,UI wait/click/RPC becomes deterministic provider call.
AFM-01161,Phase 4+,선택/Choice,SelectCountEffect,SetCount,"public void SetCount(int playerID, int selectedCount)",SelectCountEffect.cs,DCGO/Assets/Scripts/Script/SelectCountEffect.cs,189,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01162,Phase 4+,선택/Choice,SelectDeck,OffSelectDeck,public void OffSelectDeck(),SelectDeck.cs,DCGO/Assets/Scripts/Script/SelectDeck.cs,27,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01163,Phase 4+,선택/Choice,SelectDeck,Off,public override void Off(),SelectDeck.cs,DCGO/Assets/Scripts/Script/SelectDeck.cs,36,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01164,Phase 4+,선택/Choice,SelectDeck,SetUpSelectDeck,public async void SetUpSelectDeck(),SelectDeck.cs,DCGO/Assets/Scripts/Script/SelectDeck.cs,41,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01165,Phase 4+,선택/Choice,SelectDeck,ResetDeckInfoPanel,public async void ResetDeckInfoPanel(),SelectDeck.cs,DCGO/Assets/Scripts/Script/SelectDeck.cs,94,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-01166,Phase 4+,선택/Choice,SelectDeck,SetDeckList,public IEnumerator SetDeckList(bool open),SelectDeck.cs,DCGO/Assets/Scripts/Script/SelectDeck.cs,99,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
