source_kind,dependency,category,dotnet_action,path,line,symbol,notes
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,401,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,404,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,32,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,57,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,194,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,210,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,27,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,50,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,90,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,104,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,118,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,133,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,149,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,164,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,228,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,242,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,256,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,271,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,287,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,301,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,331,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,332,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,343,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,344,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,355,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,356,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,367,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,369,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,381,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,383,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,395,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUnityVersion.cs,396,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUtils.cs,76,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUtils.cs,77,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUtils.cs,98,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUtils.cs,112,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUtils.cs,88,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,Shapes2D,VisualAddOn,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/CardEffect/P/Green/P_133.cs,1,Shapes2D,2D shape rendering add-on. Not needed for headless simulation.
symbol,Cinemachine,Camera,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_147.cs,3,Cinemachine,Unity camera package. Headless runtime should not depend on it.
symbol,TextMeshPro,UI,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/Script/BendText.cs,10,TextMeshPro,Text rendering/UI dependency. Keep out of headless runtime.
symbol,TextMeshPro,UI,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/Script/BendText.cs,19,TextMeshPro,Text rendering/UI dependency. Keep out of headless runtime.
symbol,TextMeshPro,UI,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/Script/BendText.cs,32,TextMeshPro,Text rendering/UI dependency. Keep out of headless runtime.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/Script/BGMObject.cs,65,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/Script/BGMObject.cs,68,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/Script/CardDetail.cs,29,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,TextMeshPro,UI,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/Script/CardImagePanel.cs,11,TMP_InputField,Text rendering/UI dependency. Keep out of headless runtime.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/CardObjectController.cs,100,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/CardObjectController.cs,102,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/CardObjectController.cs,104,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/CardObjectController.cs,106,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/CardObjectController.cs,116,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/CardObjectController.cs,118,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/CardObjectController.cs,120,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/Script/CardObjectController.cs,694,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/Script/CardObjectController.cs,1075,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,Shapes2D,VisualAddOn,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/Script/CardPrefab_CreateDeck.cs,7,Shapes2D,2D shape rendering add-on. Not needed for headless simulation.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/CardSource.cs,17,PhotonView,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/CardSource.cs,19,PhotonView,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/CardSource.cs,107,PhotonView,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/CardSource.cs,109,PhotonView,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/CardSource.cs,115,PhotonView,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,WebSocketSharp,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/CEntity_Base.cs,5,WebSocketSharp,WebSocket transport dependency from Photon stack. Not needed for local headless simulation.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/Script/CheckCardPanel.cs,117,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1218,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1230,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1290,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1296,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1306,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1308,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1314,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1316,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1357,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1363,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1401,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1449,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1453,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1455,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1456,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1457,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1459,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1461,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1465,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1593,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1595,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1598,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1602,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1604,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/Script/ContinuousController.cs,1607,PhotonNetwork,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
